"","Municipi","Districte","Secció","Indicadores de renta media y mediana","Periodo","Renda"
"4928","el Morell",NA,NA,"Renta neta media por persona",2022,14309
"4929","el Morell",1,NA,"Renta neta media por persona",2022,14309
"4930","el Morell",1,1,"Renta neta media por persona",2022,13600
"4931","el Morell",1,2,"Renta neta media por persona",2022,15177
"4932","la Morera de Montsant",NA,NA,"Renta neta media por persona",2022,13815
"4933","la Morera de Montsant",1,NA,"Renta neta media por persona",2022,13815
"4934","la Morera de Montsant",1,1,"Renta neta media por persona",2022,13815
"4935","la Nou de Gaià",NA,NA,"Renta neta media por persona",2022,14202
"4936","la Nou de Gaià",1,NA,"Renta neta media por persona",2022,14202
"4937","la Nou de Gaià",1,1,"Renta neta media por persona",2022,14202
"4938","Nulles",NA,NA,"Renta neta media por persona",2022,13569
"4939","Nulles",1,NA,"Renta neta media por persona",2022,13569
"4940","Nulles",1,1,"Renta neta media por persona",2022,13569
"4941","la Palma d'Ebre",NA,NA,"Renta neta media por persona",2022,11609
"4942","la Palma d'Ebre",1,NA,"Renta neta media por persona",2022,11609
"4943","la Palma d'Ebre",1,1,"Renta neta media por persona",2022,11609
"4944","els Pallaresos",NA,NA,"Renta neta media por persona",2022,16916
"4945","els Pallaresos",1,NA,"Renta neta media por persona",2022,16916
"4946","els Pallaresos",1,1,"Renta neta media por persona",2022,17219
"4947","els Pallaresos",1,2,"Renta neta media por persona",2022,16885
"4948","els Pallaresos",1,3,"Renta neta media por persona",2022,16589
"4949","Passanant i Belltall",NA,NA,"Renta neta media por persona",2022,18646
"4950","Passanant i Belltall",1,NA,"Renta neta media por persona",2022,18646
"4951","Passanant i Belltall",1,1,"Renta neta media por persona",2022,18646
"4952","Paüls",NA,NA,"Renta neta media por persona",2022,12737
"4953","Paüls",1,NA,"Renta neta media por persona",2022,12737
"4954","Paüls",1,1,"Renta neta media por persona",2022,12737
"4955","Perafort",NA,NA,"Renta neta media por persona",2022,15818
"4956","Perafort",1,NA,"Renta neta media por persona",2022,15818
"4957","Perafort",1,1,"Renta neta media por persona",2022,15818
"4958","el Perelló",NA,NA,"Renta neta media por persona",2022,11570
"4959","el Perelló",1,NA,"Renta neta media por persona",2022,11570
"4960","el Perelló",1,1,"Renta neta media por persona",2022,10736
"4961","el Perelló",1,2,"Renta neta media por persona",2022,11984
"4962","les Piles de Gaià",NA,NA,"Renta neta media por persona",2022,14804
"4963","les Piles de Gaià",1,NA,"Renta neta media por persona",2022,14804
"4964","les Piles de Gaià",1,1,"Renta neta media por persona",2022,14804
"4965","el Pinell de Brai",NA,NA,"Renta neta media por persona",2022,12149
"4966","el Pinell de Brai",1,NA,"Renta neta media por persona",2022,12149
"4967","el Pinell de Brai",1,1,"Renta neta media por persona",2022,12149
"4968","Pira",NA,NA,"Renta neta media por persona",2022,14209
"4969","Pira",1,NA,"Renta neta media por persona",2022,14209
"4970","Pira",1,1,"Renta neta media por persona",2022,14209
"4971","el Pla de Santa Maria",NA,NA,"Renta neta media por persona",2022,13446
"4972","el Pla de Santa Maria",1,NA,"Renta neta media por persona",2022,13446
"4973","el Pla de Santa Maria",1,1,"Renta neta media por persona",2022,13446
"4974","la Pobla de Mafumet",NA,NA,"Renta neta media por persona",2022,13332
"4975","la Pobla de Mafumet",1,NA,"Renta neta media por persona",2022,13332
"4976","la Pobla de Mafumet",1,1,"Renta neta media por persona",2022,13186
"4977","la Pobla de Mafumet",1,2,"Renta neta media por persona",2022,13753
"4978","la Pobla de Massaluca",NA,NA,"Renta neta media por persona",2022,11934
"4979","la Pobla de Massaluca",1,NA,"Renta neta media por persona",2022,11934
"4980","la Pobla de Massaluca",1,1,"Renta neta media por persona",2022,11934
"4981","la Pobla de Montornès",NA,NA,"Renta neta media por persona",2022,12512
"4982","la Pobla de Montornès",1,NA,"Renta neta media por persona",2022,12512
"4983","la Pobla de Montornès",1,1,"Renta neta media por persona",2022,13168
"4984","la Pobla de Montornès",1,2,"Renta neta media por persona",2022,12144
"4985","Poboleda",NA,NA,"Renta neta media por persona",2022,12528
"4986","Poboleda",1,NA,"Renta neta media por persona",2022,12528
"4987","Poboleda",1,1,"Renta neta media por persona",2022,12528
"4988","el Pont d'Armentera",NA,NA,"Renta neta media por persona",2022,13006
"4989","el Pont d'Armentera",1,NA,"Renta neta media por persona",2022,13006
"4990","el Pont d'Armentera",1,1,"Renta neta media por persona",2022,13006
"4991","Porrera",NA,NA,"Renta neta media por persona",2022,13676
"4992","Porrera",1,NA,"Renta neta media por persona",2022,13676
"4993","Porrera",1,1,"Renta neta media por persona",2022,13676
"4994","Pradell de la Teixeta",NA,NA,"Renta neta media por persona",2022,13695
"4995","Pradell de la Teixeta",1,NA,"Renta neta media por persona",2022,13695
"4996","Pradell de la Teixeta",1,1,"Renta neta media por persona",2022,13695
"4997","Prades",NA,NA,"Renta neta media por persona",2022,14020
"4998","Prades",1,NA,"Renta neta media por persona",2022,14020
"4999","Prades",1,1,"Renta neta media por persona",2022,14020
"5000","Prat de Comte",NA,NA,"Renta neta media por persona",2022,12299
"5001","Prat de Comte",1,NA,"Renta neta media por persona",2022,12299
"5002","Prat de Comte",1,1,"Renta neta media por persona",2022,12299
"5003","Pratdip",NA,NA,"Renta neta media por persona",2022,13583
"5004","Pratdip",1,NA,"Renta neta media por persona",2022,13583
"5005","Pratdip",1,1,"Renta neta media por persona",2022,13583
"5006","Puigpelat",NA,NA,"Renta neta media por persona",2022,14302
"5007","Puigpelat",1,NA,"Renta neta media por persona",2022,14302
"5008","Puigpelat",1,1,"Renta neta media por persona",2022,14302
"5009","Querol",NA,NA,"Renta neta media por persona",2022,13954
"5010","Querol",1,NA,"Renta neta media por persona",2022,13954
"5011","Querol",1,1,"Renta neta media por persona",2022,13954
"5012","Rasquera",NA,NA,"Renta neta media por persona",2022,11511
"5013","Rasquera",1,NA,"Renta neta media por persona",2022,11511
"5014","Rasquera",1,1,"Renta neta media por persona",2022,11511
"5015","Renau",NA,NA,"Renta neta media por persona",2022,16222
"5016","Renau",1,NA,"Renta neta media por persona",2022,16222
"5017","Renau",1,1,"Renta neta media por persona",2022,16222
"5018","Reus",NA,NA,"Renta neta media por persona",2022,13503
"5019","Reus",1,NA,"Renta neta media por persona",2022,15606
"5020","Reus",1,1,"Renta neta media por persona",2022,12795
"5021","Reus",1,2,"Renta neta media por persona",2022,17281
"5022","Reus",1,3,"Renta neta media por persona",2022,15885
"5023","Reus",2,NA,"Renta neta media por persona",2022,13722
"5024","Reus",2,1,"Renta neta media por persona",2022,11048
"5025","Reus",2,2,"Renta neta media por persona",2022,13515
"5026","Reus",2,3,"Renta neta media por persona",2022,15526
"5027","Reus",2,4,"Renta neta media por persona",2022,10039
"5028","Reus",2,6,"Renta neta media por persona",2022,13425
"5029","Reus",2,7,"Renta neta media por persona",2022,14357
"5030","Reus",2,8,"Renta neta media por persona",2022,12873
"5031","Reus",2,9,"Renta neta media por persona",2022,19116
"5032","Reus",2,10,"Renta neta media por persona",2022,14895
"5033","Reus",2,11,"Renta neta media por persona",2022,11242
"5034","Reus",2,12,"Renta neta media por persona",2022,15629
"5035","Reus",2,13,"Renta neta media por persona",2022,12643
"5036","Reus",2,14,"Renta neta media por persona",2022,13865
"5037","Reus",2,15,"Renta neta media por persona",2022,17712
"5038","Reus",3,NA,"Renta neta media por persona",2022,11659
"5039","Reus",3,1,"Renta neta media por persona",2022,12724
"5040","Reus",3,3,"Renta neta media por persona",2022,10554
"5041","Reus",3,4,"Renta neta media por persona",2022,11961
"5042","Reus",3,5,"Renta neta media por persona",2022,9494
"5043","Reus",3,7,"Renta neta media por persona",2022,13732
"5044","Reus",3,8,"Renta neta media por persona",2022,13903
"5045","Reus",3,9,"Renta neta media por persona",2022,9783
"5046","Reus",3,10,"Renta neta media por persona",2022,10196
"5047","Reus",3,11,"Renta neta media por persona",2022,11706
"5048","Reus",3,12,"Renta neta media por persona",2022,10036
"5049","Reus",3,13,"Renta neta media por persona",2022,14079
"5050","Reus",4,NA,"Renta neta media por persona",2022,11914
"5051","Reus",4,2,"Renta neta media por persona",2022,13032
"5052","Reus",4,3,"Renta neta media por persona",2022,11470
"5053","Reus",4,4,"Renta neta media por persona",2022,11151
"5054","Reus",4,5,"Renta neta media por persona",2022,14835
"5055","Reus",4,7,"Renta neta media por persona",2022,10513
"5056","Reus",4,8,"Renta neta media por persona",2022,12647
"5057","Reus",5,NA,"Renta neta media por persona",2022,11229
"5058","Reus",5,1,"Renta neta media por persona",2022,10942
"5059","Reus",5,2,"Renta neta media por persona",2022,12869
"5060","Reus",5,3,"Renta neta media por persona",2022,8313
"5061","Reus",5,4,"Renta neta media por persona",2022,13311
"5062","Reus",5,5,"Renta neta media por persona",2022,8789
"5063","Reus",5,7,"Renta neta media por persona",2022,12986
"5064","Reus",6,NA,"Renta neta media por persona",2022,15867
"5065","Reus",6,1,"Renta neta media por persona",2022,11762
"5066","Reus",6,2,"Renta neta media por persona",2022,21257
"5067","Reus",6,3,"Renta neta media por persona",2022,16341
"5068","Reus",6,4,"Renta neta media por persona",2022,20098
"5069","Reus",6,5,"Renta neta media por persona",2022,11874
"5070","Reus",6,6,"Renta neta media por persona",2022,17015
"5071","Reus",6,7,"Renta neta media por persona",2022,14732
"5072","Reus",6,8,"Renta neta media por persona",2022,16065
"5073","Reus",6,9,"Renta neta media por persona",2022,10249
"5074","Reus",6,11,"Renta neta media por persona",2022,21013
"5075","Reus",6,12,"Renta neta media por persona",2022,15760
"5076","Reus",6,13,"Renta neta media por persona",2022,15256
"5077","Reus",7,NA,"Renta neta media por persona",2022,11724
"5078","Reus",7,1,"Renta neta media por persona",2022,7013
"5079","Reus",7,2,"Renta neta media por persona",2022,12379
"5080","Reus",7,3,"Renta neta media por persona",2022,12632
"5081","Reus",7,5,"Renta neta media por persona",2022,13903
"5082","Reus",8,NA,"Renta neta media por persona",2022,14748
"5083","Reus",8,1,"Renta neta media por persona",2022,9888
"5084","Reus",8,2,"Renta neta media por persona",2022,11023
"5085","Reus",8,3,"Renta neta media por persona",2022,14661
"5086","Reus",8,4,"Renta neta media por persona",2022,13681
"5087","Reus",8,5,"Renta neta media por persona",2022,14328
"5088","Reus",8,6,"Renta neta media por persona",2022,16346
"5089","Reus",8,7,"Renta neta media por persona",2022,18147
"5090","Reus",9,NA,"Renta neta media por persona",2022,17559
"5091","Reus",9,1,"Renta neta media por persona",2022,19498
"5092","Reus",9,2,"Renta neta media por persona",2022,13015
"5093","Reus",10,NA,"Renta neta media por persona",2022,15103
"5094","Reus",10,1,"Renta neta media por persona",2022,15103
"5095","la Riba",NA,NA,"Renta neta media por persona",2022,16818
"5096","la Riba",1,NA,"Renta neta media por persona",2022,16818
"5097","la Riba",1,1,"Renta neta media por persona",2022,16818
"5098","Riba-roja d'Ebre",NA,NA,"Renta neta media por persona",2022,14660
"5099","Riba-roja d'Ebre",1,NA,"Renta neta media por persona",2022,14660
"5100","Riba-roja d'Ebre",1,1,"Renta neta media por persona",2022,14660
"5101","la Riera de Gaià",NA,NA,"Renta neta media por persona",2022,14613
"5102","la Riera de Gaià",1,NA,"Renta neta media por persona",2022,14613
"5103","la Riera de Gaià",1,1,"Renta neta media por persona",2022,14613
"5104","Riudecanyes",NA,NA,"Renta neta media por persona",2022,13926
"5105","Riudecanyes",1,NA,"Renta neta media por persona",2022,13926
"5106","Riudecanyes",1,1,"Renta neta media por persona",2022,13926
"5107","Riudecols",NA,NA,"Renta neta media por persona",2022,14300
"5108","Riudecols",1,NA,"Renta neta media por persona",2022,14300
"5109","Riudecols",1,1,"Renta neta media por persona",2022,14300
"5110","Riudoms",NA,NA,"Renta neta media por persona",2022,13457
"5111","Riudoms",1,NA,"Renta neta media por persona",2022,11623
"5112","Riudoms",1,1,"Renta neta media por persona",2022,11623
"5113","Riudoms",2,NA,"Renta neta media por persona",2022,13950
"5114","Riudoms",2,1,"Renta neta media por persona",2022,11596
"5115","Riudoms",2,2,"Renta neta media por persona",2022,13861
"5116","Riudoms",2,3,"Renta neta media por persona",2022,15103
"5117","Rocafort de Queralt",NA,NA,"Renta neta media por persona",2022,13577
"5118","Rocafort de Queralt",1,NA,"Renta neta media por persona",2022,13577
"5119","Rocafort de Queralt",1,1,"Renta neta media por persona",2022,13577
"5120","Roda de Berà",NA,NA,"Renta neta media por persona",2022,14186
"5121","Roda de Berà",1,NA,"Renta neta media por persona",2022,14186
"5122","Roda de Berà",1,1,"Renta neta media por persona",2022,13084
"5123","Roda de Berà",1,2,"Renta neta media por persona",2022,16782
"5124","Roda de Berà",1,3,"Renta neta media por persona",2022,13007
"5125","Rodonyà",NA,NA,"Renta neta media por persona",2022,12654
"5126","Rodonyà",1,NA,"Renta neta media por persona",2022,12654
"5127","Rodonyà",1,1,"Renta neta media por persona",2022,12654
"5128","Roquetes",NA,NA,"Renta neta media por persona",2022,12598
"5129","Roquetes",1,NA,"Renta neta media por persona",2022,11827
"5130","Roquetes",1,1,"Renta neta media por persona",2022,11469
"5131","Roquetes",1,2,"Renta neta media por persona",2022,12110
"5132","Roquetes",2,NA,"Renta neta media por persona",2022,13093
"5133","Roquetes",2,1,"Renta neta media por persona",2022,12316
"5134","Roquetes",2,2,"Renta neta media por persona",2022,13836
"5135","el Rourell",NA,NA,"Renta neta media por persona",2022,13590
"5136","el Rourell",1,NA,"Renta neta media por persona",2022,13590
"5137","el Rourell",1,1,"Renta neta media por persona",2022,13590
"5138","Salomó",NA,NA,"Renta neta media por persona",2022,12601
"5139","Salomó",1,NA,"Renta neta media por persona",2022,12601
"5140","Salomó",1,1,"Renta neta media por persona",2022,12601
"5141","la Ràpita",NA,NA,"Renta neta media por persona",2022,12626
"5142","la Ràpita",1,NA,"Renta neta media por persona",2022,12259
"5143","la Ràpita",1,1,"Renta neta media por persona",2022,13096
"5144","la Ràpita",1,2,"Renta neta media por persona",2022,12415
"5145","la Ràpita",1,3,"Renta neta media por persona",2022,12399
"5146","la Ràpita",1,4,"Renta neta media por persona",2022,11563
"5147","la Ràpita",1,5,"Renta neta media por persona",2022,11302
"5148","la Ràpita",2,NA,"Renta neta media por persona",2022,13223
"5149","la Ràpita",2,1,"Renta neta media por persona",2022,12400
"5150","la Ràpita",2,2,"Renta neta media por persona",2022,13185
"5151","la Ràpita",2,3,"Renta neta media por persona",2022,11339
"5152","la Ràpita",2,4,"Renta neta media por persona",2022,14725
"5153","la Ràpita",2,5,"Renta neta media por persona",2022,14271
"5154","Sant Jaume dels Domenys",NA,NA,"Renta neta media por persona",2022,13599
"5155","Sant Jaume dels Domenys",1,NA,"Renta neta media por persona",2022,13599
"5156","Sant Jaume dels Domenys",1,1,"Renta neta media por persona",2022,13599
"5157","Santa Bàrbara",NA,NA,"Renta neta media por persona",2022,11567
"5158","Santa Bàrbara",1,NA,"Renta neta media por persona",2022,11395
"5159","Santa Bàrbara",1,1,"Renta neta media por persona",2022,11395
"5160","Santa Bàrbara",2,NA,"Renta neta media por persona",2022,11755
"5161","Santa Bàrbara",2,1,"Renta neta media por persona",2022,11755
"5162","Santa Coloma de Queralt",NA,NA,"Renta neta media por persona",2022,14256
"5163","Santa Coloma de Queralt",1,NA,"Renta neta media por persona",2022,14327
